language/match_expressions_mismatched,408
language/match_expressions_nested,1720
language/match_expressions_or,8672
language/match_expressions_rest,1752
language/match_expressions_simple,440
language/match_expressions_structs,424
language/match_expressions_unreachable_catch_all_last_arm,2048
language/match_expressions_unreachable_catch_all_middle_arm,1952
language/match_expressions_unreachable_last_arm,3088
language/match_expressions_unreachable_middle_arm,3456
language/match_expressions_unreachable_or,224
language/match_expressions_with_self,496
language/mega_example,10064
language/memcpy,504
language/method_indirect_inference,624
language/method_nested_type_args,408
language/method_on_empty_struct,352
language/method_type_args,224
language/method_unambiguous,592
language/module_dep,32
language/module_dep_multiple,32
language/module_dep_self,32
language/modulo_uint_test,344
language/multi_impl_self,360
language/multi_item_import,344
language/mutable_and_initd,456
language/mutable_arrays,360
language/mutable_arrays_enum,416
language/mutable_arrays_multiple_nested,352
language/mutable_arrays_nested,352
language/mutable_arrays_struct,360
language/mutable_arrays_swap,360
language/mut_ref_empty_type,784
language/name_resolution_after_monomorphization,376
language/nested_generics,720
language/nested_struct_destructuring,352
language/nested_structs,1128
language/nested_while_and_if,440
language/new_allocator_test,816
language/non_literal_const_decl,360
language/numeric_constants,2544
language/numeric_type_propagation,1328
language/op_precedence,344
language/ops,448
language/out_of_order_decl,352
language/overlapped_trait_impls,632
language/predicate_while,128
language/predicate_while_dep,128
language/prelude_access2,224
language/prelude_access,224
language/primitive_type_argument,360
language/pusha_popa_multiple_defreg,2880
language/raw_identifiers,472
language/reassignment_operators,352
language/reassignment_rhs_lhs_evaluation_order,944
language/redundant_return,352
language/reexport/aliases,1328
language/reexport/multiple_imports_of_same_reexport,1784
language/reexport/reexport_paths,792
language/reexport/reexport_paths_external_lib,32
language/reexport/simple_glob_import,1064
language/reexport/simple_item_import,1064
language/reexport/visibility,1064
language/references/dereferencing_control_flow_expressions,1240
language/references/dereferencing_operator_dot_on_structs,140568
language/references/dereferencing_operator_dot_on_tuples,140568
language/references/dereferencing_operator_index,96528
language/references/dereferencing_operator_star,169360
language/references/impl_reference_types,7672
language/references/mutability_of_references,976
language/references/mutability_of_references_memcpy_bug,3960
language/references/passing_and_returning_references_to_and_from_functions,15904
language/references/reassigning_via_references_in_aggregates,5080
language/references/reassigning_via_references_passed_and_returned_to_and_from_functions,43040
language/references/reassigning_via_references_to_expressions,37776
