language/references/references_and_generics,4120
language/references/references_and_type_aliases,832
language/references/references_in_aggregates,4480
language/references/references_in_asm_blocks,2280
language/references/referencing_control_flow_expressions,888
language/references/referencing_expressions,8144
language/references/referencing_function_parameters,4096
language/references/referencing_local_vars_and_values,37432
language/references/referencing_parts_of_aggregates,6984
language/references/referencing_references,1232
language/references/type_unification_of_references,3784
language/ref_mutable_arrays,384
language/ref_mutable_arrays_inline,384
language/ref_mutable_fn_args_bool,368
language/ref_mutable_fn_args_call,384
language/ref_mutable_fn_args_struct,384
language/ref_mutable_fn_args_struct_assign,384
language/ref_mutable_fn_args_u32,400
language/retd_b256,512
language/retd_small_array,504
language/retd_struct,928
language/retd_zero_len_array,248
language/ret_small_string,456
language/ret_string_in_struct,488
language/revert_in_first_if_branch,216
language/same_const_name,304
language/same_const_name_lib,32
language/self_impl_reassignment,1024
language/shadowing/shadowed_glob_imports,504
language/size_of,376
language/slice/slice_contract,4120
language/slice/slice_intrinsics,7264
language/slice/slice_script,616
language/smo,2048
language/smo_opcode,448
language/string_slice/string_slice_contract,3720
language/string_slice/string_slice_features,464
language/string_slice/string_slice_script,680
language/struct_destructuring,488
language/struct_field_access,384
language/struct_field_reassignment,376
language/struct_init_reorder,336
language/struct_instantiation,2208
language/supertraits,6280
language/supertraits_with_trait_methods,456
language/test_attribute,32
language/test_multiple_attributes,32
language/totalord,5384
language/trait_generic_override,368
language/trait_import_with_star,232
language/trait_inference,952
language/trait_method_ascription_disambiguate,488
language/trait_method_generic_qualified,488
language/trait_method_qualified,368
language/trait_nested,1008
language/tuple_access,496
language/tuple_desugaring,424
language/tuple_field_reassignment,488
language/tuple_indexing,392
language/tuple_in_struct,704
language/tuple_single_element,416
language/tuple_trait,464
language/tuple_types,400
language/type_alias,3536
language/type_alias_from_dependency,32
language/type_inference_propagation_of_type_constraints,784
language/typeinfo_custom_callpath2,280
language/typeinfo_custom_callpath,280
language/typeinfo_custom_callpath_with_import,288
language/u256/u256_abi,808
language/u256/u256_operators,5280
language/unary_not_basic_2,368
language/unary_not_basic,368
language/unit_type_variants,760
language/use_absolute_path,376
language/use_full_path_names,392
language/valid_impurity,1120
language/where_clause_enums,872
language/where_clause_functions,2272
language/where_clause_generic_traits,928
language/where_clause_generic_tuple,384
language/where_clause_impls,688
language/where_clause_methods,2312
language/where_clause_structs,688
language/where_clause_traits,368
language/while_loops,632
language/zero_field_types,384
multiple_supertraits_for_abis,824
non_payable_implicit_zero_coins,2216
non_payable_zero_coins_let_binding,2216
payable_non_zero_coins,1928
return_in_strange_positions,384
return_into,1048
static_analysis/cei_pattern_violation,2816
static_analysis/cei_pattern_violation_in_asm_block,2376
static_analysis/cei_pattern_violation_in_asm_block_bal,2336
static_analysis/cei_pattern_violation_in_asm_block_mint_burn,2848
static_analysis/cei_pattern_violation_in_asm_block_read,2696
static_analysis/cei_pattern_violation_in_asm_block_smo,2360
static_analysis/cei_pattern_violation_in_asm_block_tr,4720
static_analysis/cei_pattern_violation_in_asm_block_tro,4720
static_analysis/cei_pattern_violation_in_codeblocks_other_than_in_functions,3008
static_analysis/cei_pattern_violation_in_func_app-1,2992
static_analysis/cei_pattern_violation_in_func_app-2,2992
static_analysis/cei_pattern_violation_in_func_app-3,2992
static_analysis/cei_pattern_violation_in_if_statement-1,3016
